id,home_team,away_team,home_score,away_score,result,season,match_date,league_name,home_hits,away_hits,home_errors,away_errors,home_homeruns,away_homeruns,innings,odds_home,odds_away,total_line,home_pitcher_era,away_pitcher_era,data_source,created_at,updated_at
"mlb_719202","Tampa Bay Rays","Toronto Blue Jays",6,1,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719206","Philadelphia Phillies","Baltimore Orioles",7,6,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719210","New York Yankees","Boston Red Sox",7,11,"A","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719211","Minnesota Twins","Dominican Republic",2,1,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719204","St. Louis Cardinals","Nicaragua",6,4,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719205","Atlanta Braves","Puerto Rico",9,0,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_733585","Toronto Blue Jays","Atlanta Braves",3,1,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719209","New York Mets","Venezuela",4,6,"A","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719196","Chicago Cubs","Cincinnati Reds",8,6,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719191","Oakland Athletics","Los Angeles Dodgers",1,0,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719198","Cleveland Guardians","San Diego Padres",4,6,"A","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719194","San Francisco Giants","Milwaukee Brewers",5,2,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719197","Chicago White Sox","Colombia",4,5,"A","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719199","Kansas City Royals","Great Britain",8,1,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719192","Seattle Mariners","Canada",5,3,"H","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719200","Colorado Rockies","Mexico",1,11,"A","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719195","Los Angeles Angels","United States",0,6,"A","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719201","Washington Nationals","Israel",0,9,"A","2023","2023-03-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719193","Boston Red Sox","Toronto Blue Jays",0,2,"A","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719186","Philadelphia Phillies","Pittsburgh Pirates",10,4,"H","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719185","Tampa Bay Rays","Atlanta Braves",2,3,"A","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719188","Detroit Tigers","New York Yankees",3,4,"A","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719187","New York Mets","Houston Astros",7,2,"H","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719179","Los Angeles Dodgers","Los Angeles Angels",6,5,"H","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719180","Kansas City Royals","San Diego Padres",1,0,"H","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719173","Oakland Athletics","Texas Rangers",12,11,"H","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719184","Chicago Cubs","Chicago White Sox",3,4,"A","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719175","Seattle Mariners","Cincinnati Reds",11,3,"H","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719181","Colorado Rockies","San Francisco Giants",8,1,"H","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719174","Milwaukee Brewers","Cleveland Guardians",12,3,"H","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719189","St. Louis Cardinals","New York Mets",7,5,"H","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719190","Baltimore Orioles","Minnesota Twins",5,5,"A","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719182","Washington Nationals","Miami Marlins",2,7,"A","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719183","Cincinnati Reds","Arizona Diamondbacks",6,5,"H","2023","2023-03-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719176","Houston Astros","St. Louis Cardinals",3,2,"H","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719171","Minnesota Twins","Boston Red Sox",4,3,"H","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719177","Atlanta Braves","Detroit Tigers",7,16,"A","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719170","Pittsburgh Pirates","New York Yankees",3,0,"H","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719169","New York Yankees","Philadelphia Phillies",3,6,"A","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719168","Toronto Blue Jays","Baltimore Orioles",8,6,"H","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719166","Los Angeles Dodgers","Chicago Cubs",2,5,"A","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719172","Cleveland Guardians","Oakland Athletics",4,2,"H","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719160","San Francisco Giants","Los Angeles Dodgers",8,13,"A","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719159","Texas Rangers","Cincinnati Reds",8,7,"H","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719165","Los Angeles Angels","Arizona Diamondbacks",11,10,"H","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719162","Colorado Rockies","Seattle Mariners",2,4,"A","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719163","San Diego Padres","Chicago White Sox",6,5,"H","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719178","Miami Marlins","Tampa Bay Rays",5,3,"H","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719164","Milwaukee Brewers","Kansas City Royals",2,12,"A","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719167","Washington Nationals","New York Mets",10,7,"H","2023","2023-03-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719161","Baltimore Orioles","Boston Red Sox",6,4,"H","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719152","St. Louis Cardinals","Washington Nationals",5,1,"H","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719158","Detroit Tigers","Minnesota Twins",8,7,"H","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719155","Philadelphia Phillies","Toronto Blue Jays",3,8,"A","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719153","Pittsburgh Pirates","Atlanta Braves",3,11,"A","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719156","Houston Astros","Miami Marlins",5,1,"H","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719157","Boston Red Sox","New York Yankees",3,3,"A","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719154","New York Mets","Tampa Bay Rays",4,10,"A","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719148","Kansas City Royals","Cleveland Guardians",7,6,"H","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719151","Cincinnati Reds","Los Angeles Dodgers",1,8,"A","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719141","Oakland Athletics","San Diego Padres",8,6,"H","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719144","San Francisco Giants","Oakland Athletics",4,3,"H","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719147","Chicago White Sox","Los Angeles Angels",1,1,"A","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719150","Chicago Cubs","Milwaukee Brewers",3,5,"A","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719149","Arizona Diamondbacks","Colorado Rockies",10,9,"H","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719142","Seattle Mariners","Texas Rangers",11,10,"H","2023","2023-03-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719146","Baltimore Orioles","Detroit Tigers",11,7,"H","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719137","Washington Nationals","Houston Astros",7,6,"H","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719140","Tampa Bay Rays","Detroit Tigers",9,5,"H","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719145","Atlanta Braves","Baltimore Orioles",6,5,"H","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719139","Minnesota Twins","New York Yankees",1,0,"H","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719138","Toronto Blue Jays","Boston Red Sox",16,3,"H","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719143","Miami Marlins","New York Mets",3,9,"A","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719132","Los Angeles Dodgers","Cleveland Guardians",11,4,"H","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719134","Texas Rangers","Arizona Diamondbacks",8,11,"A","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719136","Cincinnati Reds","Milwaukee Brewers",0,8,"A","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:25.910372+00:00","2026-03-27T07:03:25.910372+00:00"
"mlb_719135","Colorado Rockies","Oakland Athletics",7,8,"A","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719131","Los Angeles Angels","Seattle Mariners",8,2,"H","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719133","San Diego Padres","San Francisco Giants",9,11,"A","2023","2023-03-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719130","Detroit Tigers","Boston Red Sox",6,2,"H","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719123","Pittsburgh Pirates","Baltimore Orioles",6,7,"A","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719126","Houston Astros","St. Louis Cardinals",3,3,"A","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719129","Minnesota Twins","Pittsburgh Pirates",2,2,"A","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719122","Tampa Bay Rays","Minnesota Twins",7,4,"H","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719124","Philadelphia Phillies","Atlanta Braves",5,15,"A","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719125","New York Mets","Washington Nationals",0,5,"A","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719128","Miami Marlins","Houston Astros",1,0,"H","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719119","Cleveland Guardians","Los Angeles Angels",6,8,"A","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719118","Chicago White Sox","Oakland Athletics",5,4,"H","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719111","Seattle Mariners","Kansas City Royals",8,6,"H","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719120","Arizona Diamondbacks","San Francisco Giants",6,7,"A","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719127","New York Yankees","Toronto Blue Jays",10,3,"H","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719117","Chicago Cubs","Colorado Rockies",2,5,"A","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719121","Kansas City Royals","Cincinnati Reds",3,5,"A","2023","2023-03-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719113","Boston Red Sox","Tampa Bay Rays",9,1,"H","2023","2023-03-15","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719115","Atlanta Braves","Houston Astros",3,9,"A","2023","2023-03-15","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719116","New York Yankees","Philadelphia Phillies",8,9,"A","2023","2023-03-15","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719109","Toronto Blue Jays","Pittsburgh Pirates",7,1,"H","2023","2023-03-15","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719114","New York Mets","St. Louis Cardinals",1,4,"A","2023","2023-03-15","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719101","Texas Rangers","Kansas City Royals",4,3,"H","2023","2023-03-15","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719097","St. Louis Cardinals","Houston Astros",0,3,"A","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719094","Minnesota Twins","Tampa Bay Rays",0,2,"A","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719098","Tampa Bay Rays","Atlanta Braves",5,1,"H","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719099","Chicago Cubs","Arizona Diamondbacks",1,3,"A","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719090","Kansas City Royals","Oakland Athletics",2,0,"H","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719088","Cleveland Guardians","Chicago White Sox",5,1,"H","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_745831","New York Mets","Chicago Cubs",4,2,"H","2024","2024-04-30","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:40.939123+00:00","2026-03-27T07:03:40.939123+00:00"
"mlb_719092","Colorado Rockies","San Diego Padres",1,7,"A","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719089","Seattle Mariners","San Francisco Giants",0,0,"A","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719091","Milwaukee Brewers","Los Angeles Angels",2,3,"A","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719095","Washington Nationals","New York Mets",3,0,"H","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719102","Baltimore Orioles","Toronto Blue Jays",7,4,"H","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719100","Detroit Tigers","Philadelphia Phillies",1,10,"A","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719096","New York Yankees","Pittsburgh Pirates",6,9,"A","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719093","Los Angeles Dodgers","Texas Rangers",1,3,"A","2023","2023-03-16","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719084","Houston Astros","Washington Nationals",7,11,"A","2023","2023-03-17","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719080","Pittsburgh Pirates","Tampa Bay Rays",6,2,"H","2023","2023-03-17","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719086","Minnesota Twins","Baltimore Orioles",3,5,"A","2023","2023-03-17","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719081","Philadelphia Phillies","Toronto Blue Jays",4,2,"H","2023","2023-03-17","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
"mlb_719087","Boston Red Sox","Atlanta Braves",0,8,"A","2023","2023-03-17","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:26.275268+00:00","2026-03-27T07:03:26.275268+00:00"
