id,home_team,away_team,home_score,away_score,result,season,match_date,league_name,home_shots,away_shots,home_sog,away_sog,home_ppg,away_ppg,home_pim,away_pim,odds_home,odds_away,total_line,data_source,created_at,updated_at
"nhl_401560324","Los Angeles Kings","Minnesota Wild",6,0,"H","202425","2024-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560325","Boston Bruins","New York Rangers",2,5,"A","202425","2024-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560326","Ottawa Senators","St. Louis Blues",2,5,"A","202425","2024-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560327","Detroit Red Wings","New York Islanders",6,3,"H","202425","2024-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560329","New Jersey Devils","Winnipeg Jets",4,1,"H","202425","2024-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560330","Carolina Hurricanes","Philadelphia Flyers",3,2,"H","202425","2024-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560328","Florida Panthers","Nashville Predators",0,3,"A","202425","2024-03-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560331","Edmonton Oilers","Buffalo Sabres",8,3,"H","202425","2024-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560332","Vancouver Canucks","Montreal Canadiens",4,1,"H","202425","2024-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560334","Anaheim Ducks","Chicago Blackhawks",4,0,"H","202425","2024-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560333","Vegas Golden Knights","Seattle Kraken",3,1,"H","202425","2024-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560335","San Jose Sharks","Tampa Bay Lightning",1,4,"A","202425","2024-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560336","Washington Capitals","Carolina Hurricanes",7,6,"H","202425","2024-03-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560337","Dallas Stars","Pittsburgh Penguins",4,2,"H","202425","2024-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560338","Colorado Avalanche","Columbus Blue Jackets",6,1,"H","202425","2024-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560339","Arizona Coyotes","Seattle Kraken",2,1,"H","202425","2024-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560340","New York Islanders","Winnipeg Jets",6,3,"H","202425","2024-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560341","Philadelphia Flyers","Boston Bruins",3,2,"H","202425","2024-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560342","Minnesota Wild","St. Louis Blues",4,5,"A","202425","2024-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560343","Nashville Predators","Detroit Red Wings",1,0,"H","202425","2024-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560344","Toronto Maple Leafs","Edmonton Oilers",6,3,"H","202425","2024-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560345","New Jersey Devils","Ottawa Senators",2,5,"A","202425","2024-03-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560346","New York Rangers","Florida Panthers",4,3,"H","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560347","Vancouver Canucks","Calgary Flames",4,2,"H","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560348","Vegas Golden Knights","Columbus Blue Jackets",4,2,"H","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560349","Los Angeles Kings","Tampa Bay Lightning",4,3,"H","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560350","San Jose Sharks","Chicago Blackhawks",4,5,"A","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560351","Washington Capitals","Winnipeg Jets",3,0,"H","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560352","Colorado Avalanche","Pittsburgh Penguins",5,4,"H","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560353","New York Islanders","New Jersey Devils",0,4,"A","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560354","Ottawa Senators","Edmonton Oilers",5,3,"H","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560355","Philadelphia Flyers","Florida Panthers",1,4,"A","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560356","Carolina Hurricanes","Toronto Maple Leafs",2,1,"H","202425","2024-03-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560357","Arizona Coyotes","Dallas Stars",2,4,"A","202425","2024-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560358","Anaheim Ducks","Tampa Bay Lightning",2,3,"A","202425","2024-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560359","Calgary Flames","Buffalo Sabres",1,4,"A","202425","2024-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560360","Seattle Kraken","Montreal Canadiens",1,5,"A","202425","2024-03-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560361","St. Louis Blues","Vegas Golden Knights",1,2,"A","202425","2024-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560362","Vancouver Canucks","Los Angeles Kings",2,3,"A","202425","2024-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560364","Florida Panthers","Boston Bruins",3,4,"A","202425","2024-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560365","New York Rangers","Philadelphia Flyers",6,5,"H","202425","2024-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560366","Pittsburgh Penguins","Carolina Hurricanes",4,1,"H","202425","2024-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560367","Washington Capitals","Detroit Red Wings",4,3,"H","202425","2024-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560363","Toronto Maple Leafs","New Jersey Devils",3,6,"A","202425","2024-03-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560368","Nashville Predators","Vegas Golden Knights",5,4,"H","202425","2024-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560369","Winnipeg Jets","Edmonton Oilers",3,4,"A","202425","2024-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560370","Chicago Blackhawks","Calgary Flames",3,1,"H","202425","2024-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560371","Colorado Avalanche","Montreal Canadiens",1,2,"A","202425","2024-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560372","Arizona Coyotes","Columbus Blue Jackets",6,2,"H","202425","2024-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560373","Seattle Kraken","Anaheim Ducks",4,0,"H","202425","2024-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560374","San Jose Sharks","Dallas Stars",3,6,"A","202425","2024-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560375","Buffalo Sabres","Ottawa Senators",2,6,"A","202425","2024-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560376","Tampa Bay Lightning","Boston Bruins",3,1,"H","202425","2024-03-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560377","Toronto Maple Leafs","Washington Capitals",5,1,"H","202425","2024-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560378","Montreal Canadiens","Philadelphia Flyers",4,1,"H","202425","2024-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:16.918907+00:00","2026-03-27T07:03:16.918907+00:00"
"nhl_401560379","Ottawa Senators","Chicago Blackhawks",2,0,"H","202425","2024-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560380","Florida Panthers","New York Islanders",2,3,"A","202425","2024-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560381","Pittsburgh Penguins","Columbus Blue Jackets",3,2,"H","202425","2024-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560382","Carolina Hurricanes","Detroit Red Wings",4,0,"H","202425","2024-03-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560383","St. Louis Blues","Calgary Flames",5,3,"H","202425","2024-03-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560384","Minnesota Wild","San Jose Sharks",3,1,"H","202425","2024-03-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560385","Winnipeg Jets","Vegas Golden Knights",1,4,"A","202425","2024-03-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560386","Colorado Avalanche","New York Rangers",2,3,"A","202425","2024-03-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560387","Edmonton Oilers","Los Angeles Kings",4,1,"H","202425","2024-03-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560388","Vancouver Canucks","Dallas Stars",1,3,"A","202425","2024-03-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560389","Arizona Coyotes","Nashville Predators",8,4,"H","202425","2024-03-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560390","Seattle Kraken","Anaheim Ducks",4,2,"H","202425","2024-03-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560391","Buffalo Sabres","New Jersey Devils",5,2,"H","202425","2024-03-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560392","Florida Panthers","Detroit Red Wings",3,2,"H","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560393","Minnesota Wild","Vegas Golden Knights",1,2,"A","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560394","Edmonton Oilers","Anaheim Ducks",6,1,"H","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560395","Colorado Avalanche","Nashville Predators",7,4,"H","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560396","Arizona Coyotes","New York Rangers",5,8,"A","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560397","Buffalo Sabres","Toronto Maple Leafs",0,3,"A","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560398","Montreal Canadiens","Carolina Hurricanes",0,3,"A","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560399","Tampa Bay Lightning","New York Islanders",4,1,"H","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560400","Philadelphia Flyers","Chicago Blackhawks",1,5,"A","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560401","Washington Capitals","Boston Bruins",2,3,"A","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560402","Columbus Blue Jackets","Pittsburgh Penguins",4,3,"H","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560403","Winnipeg Jets","Ottawa Senators",2,3,"A","202425","2024-03-30","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560404","St. Louis Blues","San Jose Sharks",0,4,"A","202425","2024-03-31","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560405","Calgary Flames","Los Angeles Kings",4,2,"H","202425","2024-03-31","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560406","Seattle Kraken","Dallas Stars",0,3,"A","202425","2024-03-31","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560407","Vancouver Canucks","Anaheim Ducks",3,2,"H","202425","2024-03-31","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560408","Toronto Maple Leafs","Florida Panthers",6,4,"H","202425","2024-04-01","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560409","Tampa Bay Lightning","Detroit Red Wings",2,4,"A","202425","2024-04-01","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560410","New York Rangers","Pittsburgh Penguins",2,5,"A","202425","2024-04-01","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560411","Philadelphia Flyers","New York Islanders",3,4,"A","202425","2024-04-01","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560412","Columbus Blue Jackets","Colorado Avalanche",4,1,"H","202425","2024-04-01","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560413","St. Louis Blues","Edmonton Oilers",3,2,"H","202425","2024-04-02","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560414","Winnipeg Jets","Los Angeles Kings",4,3,"H","202425","2024-04-02","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560415","San Jose Sharks","Seattle Kraken",2,4,"A","202425","2024-04-02","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560416","Buffalo Sabres","Washington Capitals",6,2,"H","202425","2024-04-02","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560417","Montreal Canadiens","Florida Panthers",5,3,"H","202425","2024-04-02","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560418","New Jersey Devils","Pittsburgh Penguins",3,6,"A","202425","2024-04-02","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560419","New York Islanders","Chicago Blackhawks",2,1,"H","202425","2024-04-02","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560420","Nashville Predators","Boston Bruins",0,3,"A","202425","2024-04-03","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560421","Minnesota Wild","Ottawa Senators",3,2,"H","202425","2024-04-03","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560422","Calgary Flames","Anaheim Ducks",3,5,"A","202425","2024-04-03","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560423","Vegas Golden Knights","Vancouver Canucks",6,3,"H","202425","2024-04-03","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560424","Toronto Maple Leafs","Tampa Bay Lightning",1,4,"A","202425","2024-04-03","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560425","New York Rangers","New Jersey Devils",4,3,"H","202425","2024-04-03","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560426","Dallas Stars","Edmonton Oilers",5,0,"H","202425","2024-04-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560428","Los Angeles Kings","Seattle Kraken",5,2,"H","202425","2024-04-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560427","Arizona Coyotes","Vancouver Canucks",1,2,"A","202425","2024-04-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560429","Montreal Canadiens","Tampa Bay Lightning",4,7,"A","202425","2024-04-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560430","Ottawa Senators","Florida Panthers",0,6,"A","202425","2024-04-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560431","Washington Capitals","Pittsburgh Penguins",1,4,"A","202425","2024-04-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560432","Carolina Hurricanes","Boston Bruins",1,4,"A","202425","2024-04-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560433","Columbus Blue Jackets","New York Islanders",2,4,"A","202425","2024-04-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560434","Nashville Predators","St. Louis Blues",6,3,"H","202425","2024-04-05","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560435","Minnesota Wild","Colorado Avalanche",2,5,"A","202425","2024-04-05","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560436","Winnipeg Jets","Calgary Flames",5,2,"H","202425","2024-04-05","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560437","San Jose Sharks","Los Angeles Kings",1,2,"A","202425","2024-04-05","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560438","Buffalo Sabres","Philadelphia Flyers",4,2,"H","202425","2024-04-05","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560439","Detroit Red Wings","New York Rangers",3,4,"A","202425","2024-04-05","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560440","Carolina Hurricanes","Washington Capitals",4,2,"H","202425","2024-04-05","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560441","Edmonton Oilers","Colorado Avalanche",6,2,"H","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560442","Arizona Coyotes","Vegas Golden Knights",7,4,"H","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560443","Anaheim Ducks","Seattle Kraken",1,3,"A","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560444","Pittsburgh Penguins","Tampa Bay Lightning",5,4,"H","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560445","Boston Bruins","Florida Panthers",3,2,"H","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560447","Chicago Blackhawks","Dallas Stars",3,2,"H","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560446","Minnesota Wild","Winnipeg Jets",2,4,"A","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560448","San Jose Sharks","St. Louis Blues",3,2,"H","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560449","Montreal Canadiens","Toronto Maple Leafs",2,4,"A","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560450","Ottawa Senators","New Jersey Devils",3,4,"A","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560451","Columbus Blue Jackets","Philadelphia Flyers",6,2,"H","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
"nhl_401560452","New York Islanders","Nashville Predators",2,0,"H","202425","2024-04-06","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:17.278435+00:00","2026-03-27T07:03:17.278435+00:00"
